d [lambda],0.01,0.12,0.23,0.34,0.45,0.56,0.67,0.78,0.89,1.0
Symmetric,22.62728780534197,10.418666645447749,1.566694174429501,0.3300853824825283,0.10212286896475425,0.041373110804781135,0.027055078945957666,0.067705499412268,0.5429427405042017,1.8382998036996405
Asymmetric,0.0004175744747507423,0.00011655956822109736,0.00019715085892785256,0.0015718804460353112,0.03630992890067031,0.48511491360565584,2.4038188987760134,2.9857243603128434,1.5150966964425518,0.7591892878710562
